FIPS,gop_2000_votes,dem_2000_votes,totalvotes_2000,gop_2000_prc,dem_2000_prc,gop_minus_dem_prc_2000,gop_2004_votes,dem_2004_votes,totalvotes_2004,gop_2004_prc,dem_2004_prc,gop_minus_dem_prc_2004,gop_2008_votes,dem_2008_votes,totalvotes_2008,gop_2008_prc,dem_2008_prc,gop_minus_dem_prc_2008,gop_2012_votes,dem_2012_votes,totalvotes_2012,gop_2012_prc,dem_2012_prc,gop_minus_dem_prc_2012,gop_2016_votes,dem_2016_votes,totalvotes_2016,gop_2016_prc,dem_2016_prc,gop_minus_dem_prc_2016
02715,2453.00,2106.00,5870.00,41.79,35.88,5.91,10058.00,4766.00,15400.00,65.31,30.95,34.36,8227.00,2510.00,11086.00,74.21,22.64,51.57,2875.00,3283.00,6451.00,44.57,50.89,-6.32,2525.00,1828.00,4982.00,50.68,36.69,13.99
02716,1980.00,1969.00,4685.00,42.26,42.03,0.23,10587.00,4791.00,15840.00,66.84,30.25,36.59,7774.00,2636.00,10697.00,72.67,24.64,48.03,2876.00,4013.00,7181.00,40.05,55.88,-15.83,3203.00,3294.00,7436.00,43.07,44.30,-1.23
02717,4564.00,2230.00,7704.00,59.24,28.95,30.29,10491.00,4646.00,15510.00,67.64,29.95,37.69,6621.00,2645.00,9448.00,70.08,28.00,42.08,1542.00,2853.00,4589.00,33.60,62.17,-28.57,2618.00,3290.00,6788.00,38.57,48.47,-9.90
02718,5421.00,2739.00,9882.00,54.86,27.72,27.14,8424.00,4193.00,12887.00,65.37,32.54,32.83,4252.00,2046.00,6411.00,66.32,31.91,34.41,2369.00,4247.00,6930.00,34.18,61.28,-27.10,2684.00,3909.00,7402.00,36.26,52.81,-16.55
02719,4619.00,2350.00,7951.00,58.09,29.56,28.53,8014.00,5061.00,13458.00,59.55,37.61,21.94,4106.00,3095.00,7372.00,55.70,41.98,13.72,3855.00,4126.00,8286.00,46.52,49.79,-3.27,1636.00,2669.00,4792.00,34.14,55.70,-21.56
02720,3648.00,2259.00,6963.00,52.39,32.44,19.95,6632.00,4465.00,11480.00,57.77,38.89,18.88,2536.00,2474.00,5138.00,49.36,48.15,1.21,4544.00,3081.00,7964.00,57.06,38.69,18.37,2187.00,4151.00,7140.00,30.63,58.14,-27.51
02721,3263.00,2309.00,6629.00,49.22,34.83,14.39,8818.00,5488.00,14671.00,60.10,37.41,22.69,4837.00,3647.00,8675.00,55.76,42.04,13.72,5262.00,3316.00,8866.00,59.35,37.40,21.95,3479.00,4224.00,8647.00,40.23,48.85,-8.62
02722,4910.00,2656.00,8525.00,57.60,31.16,26.44,7207.00,5426.00,13035.00,55.29,41.63,13.66,3109.00,3337.00,6634.00,46.86,50.30,-3.44,3445.00,2859.00,6555.00,52.56,43.62,8.94,4203.00,3270.00,8372.00,50.20,39.06,11.14
02723,2961.00,1282.00,4630.00,63.95,27.69,36.26,6576.00,5991.00,12985.00,50.64,46.14,4.50,2808.00,4075.00,7082.00,39.65,57.54,-17.89,4926.00,3167.00,8370.00,58.85,37.84,21.01,3246.00,2894.00,6924.00,46.88,41.80,5.08
02724,5063.00,1985.00,7915.00,63.97,25.08,38.89,7622.00,5226.00,13251.00,57.52,39.44,18.08,4127.00,3380.00,7688.00,53.68,43.96,9.72,3912.00,3128.00,7289.00,53.67,42.91,10.76,4709.00,3578.00,9080.00,51.86,39.41,12.45
02725,5489.00,1697.00,8201.00,66.93,20.69,46.24,6892.00,5435.00,12778.00,53.94,42.53,11.41,3042.00,3233.00,6443.00,47.21,50.18,-2.97,4569.00,3739.00,8661.00,52.75,43.17,9.58,3816.00,3378.00,8127.00,46.95,41.57,5.38
02726,5869.00,1608.00,8590.00,68.32,18.72,49.60,7776.00,6476.00,14682.00,52.96,44.11,8.85,4037.00,4472.00,8695.00,46.43,51.43,-5.00,6968.00,3169.00,10491.00,66.42,30.21,36.21,4548.00,3374.00,8905.00,51.07,37.89,13.18
02727,6714.00,2199.00,10438.00,64.32,21.07,43.25,8500.00,5212.00,14112.00,60.23,36.93,23.30,5159.00,3130.00,8498.00,60.71,36.83,23.88,6015.00,4463.00,10823.00,55.58,41.24,14.34,4085.00,3729.00,8783.00,46.51,42.46,4.05
02728,7113.00,2116.00,11040.00,64.43,19.17,45.26,9073.00,5141.00,14577.00,62.24,35.27,26.97,5953.00,3642.00,9792.00,60.79,37.19,23.60,5882.00,2188.00,8449.00,69.62,25.90,43.72,5423.00,4749.00,11427.00,47.46,41.56,5.90
02729,4054.00,2806.00,8823.00,45.95,31.80,14.15,7743.00,4546.00,12630.00,61.31,35.99,25.32,4127.00,2684.00,6962.00,59.28,38.55,20.73,5774.00,1933.00,8011.00,72.08,24.13,47.95,6347.00,2101.00,9394.00,67.56,22.37,45.19
02730,3622.00,1698.00,6083.00,59.54,27.91,31.63,8733.00,5181.00,14273.00,61.19,36.30,24.89,5500.00,3486.00,9183.00,59.89,37.96,21.93,5492.00,3578.00,9505.00,57.78,37.64,20.14,6194.00,1816.00,8950.00,69.21,20.29,48.92
02731,3326.00,1831.00,5965.00,55.76,30.70,25.06,9605.00,5315.00,15270.00,62.90,34.81,28.09,6419.00,3596.00,10220.00,62.81,35.19,27.62,4219.00,4679.00,9335.00,45.20,50.12,-4.92,5617.00,3466.00,10182.00,55.17,34.04,21.13
02732,4178.00,1389.00,6033.00,69.25,23.02,46.23,9783.00,6580.00,16810.00,58.20,39.14,19.06,6867.00,5176.00,12307.00,55.80,42.06,13.74,3095.00,5930.00,9528.00,32.48,62.24,-29.76,3764.00,2701.00,7472.00,50.37,36.15,14.22
02733,5804.00,1765.00,8712.00,66.62,20.26,46.36,7344.00,3192.00,10938.00,67.14,29.18,37.96,6571.00,2089.00,8909.00,73.76,23.45,50.31,4289.00,2716.00,7471.00,57.41,36.35,21.06,2732.00,5978.00,9934.00,27.50,60.18,-32.68
02734,5243.00,1300.00,7154.00,73.29,18.17,55.12,7886.00,3033.00,11353.00,69.46,26.72,42.74,7358.00,1920.00,9548.00,77.06,20.11,56.95,3523.00,4662.00,8637.00,40.79,53.98,-13.19,3955.00,4220.00,9431.00,41.94,44.75,-2.81
02735,4278.00,1208.00,6382.00,67.03,18.93,48.10,6007.00,5030.00,11571.00,51.91,43.47,8.44,4959.00,4254.00,9503.00,52.18,44.76,7.42,3804.00,2830.00,6932.00,54.88,40.83,14.05,4105.00,3749.00,9042.00,45.40,41.46,3.94
02736,3007.00,1945.00,5577.00,53.92,34.88,19.04,5645.00,3245.00,9241.00,61.09,35.12,25.97,4201.00,2264.00,6673.00,62.96,33.93,29.03,1386.00,3341.00,4972.00,27.88,67.20,-39.32,4460.00,2693.00,8264.00,53.97,32.59,21.38
02737,2725.00,1821.00,5028.00,54.20,36.22,17.98,3046.00,1970.00,5208.00,58.49,37.83,20.66,2661.00,1868.00,4665.00,57.04,40.04,17.00,1517.00,2631.00,4335.00,34.99,60.69,-25.70,1938.00,2421.00,5062.00,38.29,47.83,-9.54
02738,2467.00,2015.00,4976.00,49.58,40.49,9.09,2459.00,2366.00,5075.00,48.45,46.62,1.83,2056.00,2549.00,4820.00,42.66,52.88,-10.22,2259.00,4101.00,6814.00,33.15,60.18,-27.03,1143.00,2758.00,5095.00,22.43,54.13,-31.70
02739,2321.00,2282.00,5188.00,44.74,43.99,0.75,2881.00,2365.00,5568.00,51.74,42.47,9.27,2323.00,2695.00,5184.00,44.81,51.99,-7.18,2566.00,3645.00,6560.00,39.12,55.56,-16.44,1405.00,3142.00,5639.00,24.92,55.72,-30.80
02740,1831.00,1024.00,3226.00,56.76,31.74,25.02,3217.00,2328.00,5788.00,55.58,40.22,15.36,2686.00,2137.00,5000.00,53.72,42.74,10.98,1347.00,2717.00,4235.00,31.81,64.16,-32.35,1377.00,2338.00,4610.00,29.87,50.72,-20.85
04001,5947.00,13025.00,19456.00,30.57,66.95,-36.38,8384.00,15658.00,24198.00,34.65,64.71,-30.06,8551.00,15390.00,24262.00,35.24,63.43,-28.19,8250.00,17147.00,25848.00,31.92,66.34,-34.42,8240.00,17083.00,27661.00,29.79,61.76,-31.97
04003,18180.00,13360.00,33241.00,54.69,40.19,14.50,26556.00,17514.00,44483.00,59.70,39.37,20.33,29026.00,18943.00,48820.00,59.46,38.80,20.66,29497.00,18546.00,49003.00,60.19,37.85,22.34,28092.00,17450.00,50015.00,56.17,34.89,21.28
04005,17562.00,20280.00,40883.00,42.96,49.60,-6.64,22526.00,29243.00,52267.00,43.10,55.95,-12.85,22186.00,31433.00,54344.00,40.83,57.84,-17.01,21220.00,29257.00,51731.00,41.02,56.56,-15.54,21108.00,32404.00,59784.00,35.31,54.20,-18.89
04007,9158.00,7700.00,17736.00,51.64,43.41,8.23,12343.00,8314.00,20843.00,59.22,39.89,19.33,14095.00,7884.00,22333.00,63.11,35.30,27.81,13455.00,7697.00,21528.00,62.50,35.75,26.75,14182.00,7003.00,36697.00,38.65,19.08,19.57
04009,6007.00,3355.00,9664.00,62.16,34.72,27.44,7467.00,3185.00,10720.00,69.65,29.71,39.94,8376.00,3487.00,12007.00,69.76,29.04,40.72,8076.00,3609.00,11855.00,68.12,30.44,37.68,8025.00,3301.00,20306.00,39.52,16.26,23.26
04011,1619.00,1216.00,2960.00,54.70,41.08,13.62,1899.00,1146.00,3067.00,61.92,37.37,24.55,1712.00,1165.00,2913.00,58.77,39.99,18.78,1592.00,1310.00,2974.00,53.53,44.05,9.48,1892.00,1092.00,5192.00,36.44,21.03,15.41
04012,2543.00,1769.00,4483.00,56.73,39.46,17.27,3158.00,1849.00,5055.00,62.47,36.58,25.89,3509.00,1929.00,5552.00,63.20,34.74,28.46,3714.00,1880.00,5717.00,64.96,32.88,32.08,4003.00,1575.00,5951.00,67.27,26.47,40.80
04013,479967.00,386683.00,901699.00,53.23,42.88,10.35,679455.00,504849.00,1192751.00,56.97,42.33,14.64,746448.00,602166.00,1364962.00,54.69,44.12,10.57,749885.00,602288.00,1376558.00,54.48,43.75,10.73,747361.00,702907.00,1567834.00,47.67,44.83,2.84
04015,24386.00,17470.00,44141.00,55.25,39.58,15.67,36794.00,20503.00,57807.00,63.65,35.47,28.18,44333.00,22092.00,67605.00,65.58,32.68,32.90,49168.00,19533.00,70010.00,70.23,27.90,42.33,58282.00,17455.00,79943.00,72.90,21.83,51.07
04017,12386.00,11794.00,25147.00,49.25,46.90,2.35,17277.00,14815.00,32343.00,53.42,45.81,7.61,19761.00,15579.00,35800.00,55.20,43.52,11.68,19884.00,16945.00,37335.00,53.26,45.39,7.87,20577.00,16459.00,40294.00,51.07,40.85,10.22
04019,124579.00,147688.00,287640.00,43.31,51.34,-8.03,171109.00,193128.00,366907.00,46.64,52.64,-6.00,182406.00,206254.00,393428.00,46.36,52.42,-6.06,174779.00,201251.00,382250.00,45.72,52.65,-6.93,167428.00,224661.00,421640.00,39.71,53.28,-13.57
04021,20122.00,19650.00,41290.00,48.73,47.59,1.14,37006.00,27252.00,64622.00,57.27,42.17,15.10,59421.00,44254.00,104883.00,56.65,42.19,14.46,62079.00,44306.00,108315.00,57.31,40.90,16.41,72819.00,47892.00,129546.00,56.21,36.97,19.24
04023,3344.00,5233.00,8893.00,37.60,58.84,-21.24,4668.00,6909.00,11668.00,40.01,59.21,-19.20,4518.00,8683.00,13303.00,33.96,65.27,-31.31,4235.00,9486.00,13894.00,30.48,68.27,-37.79,3897.00,11690.00,16433.00,23.71,71.14,-47.43
04025,40144.00,24063.00,68228.00,58.84,35.27,23.57,53468.00,33127.00,87389.00,61.18,37.91,23.27,61192.00,36889.00,99648.00,61.41,37.02,24.39,64468.00,33918.00,100283.00,64.29,33.82,30.47,71330.00,35590.00,114450.00,62.32,31.10,31.22
04027,15708.00,12055.00,28652.00,54.82,42.07,12.75,22184.00,16032.00,38465.00,57.67,41.68,15.99,24577.00,18559.00,43615.00,56.35,42.55,13.80,23352.00,18059.00,41953.00,55.66,43.05,12.61,25165.00,24605.00,53010.00,47.47,46.42,1.05
05001,3353.00,2877.00,6372.00,52.62,45.15,7.47,3789.00,3110.00,6946.00,54.55,44.77,9.78,4185.00,2619.00,6978.00,59.97,37.53,22.44,3897.00,2455.00,6494.00,60.01,37.80,22.21,3826.00,1939.00,6212.00,61.59,31.21,30.38
05003,3876.00,4253.00,8271.00,46.86,51.42,-4.56,4567.00,3881.00,8512.00,53.65,45.59,8.06,5406.00,2976.00,8642.00,62.55,34.44,28.11,4867.00,2859.00,7921.00,61.44,36.09,25.35,5338.00,2408.00,8083.00,66.04,29.79,36.25
05005,9538.00,6516.00,16708.00,57.09,39.00,18.09,11128.00,7129.00,18530.00,60.05,38.47,21.58,12852.00,6539.00,19981.00,64.32,32.73,31.59,13688.00,5172.00,19339.00,70.78,26.74,44.04,14682.00,4169.00,19766.00,74.28,21.09,53.19
05007,34838.00,17277.00,53646.00,64.94,32.21,32.73,46571.00,20756.00,68121.00,68.37,30.47,37.90,51124.00,23331.00,76073.00,67.20,30.67,36.53,54646.00,22636.00,79257.00,68.95,28.56,40.39,60871.00,28005.00,96824.00,62.87,28.92,33.95
05009,8569.00,4493.00,13635.00,62.85,32.95,29.90,9793.00,4640.00,14777.00,66.27,31.40,34.87,10575.00,4435.00,15474.00,68.34,28.66,39.68,11159.00,3772.00,15391.00,72.50,24.51,47.99,12235.00,2926.00,16111.00,75.94,18.16,57.78
05011,1793.00,2122.00,3979.00,45.06,53.33,-8.27,2011.00,2206.00,4249.00,47.33,51.92,-4.59,2262.00,1680.00,4041.00,55.98,41.57,14.41,2134.00,1449.00,3652.00,58.43,39.68,18.75,2164.00,1317.00,3653.00,59.24,36.05,23.19
05013,1128.00,1017.00,2185.00,51.62,46.54,5.08,1341.00,942.00,2303.00,58.23,40.90,17.33,1462.00,691.00,2217.00,65.94,31.17,34.77,1458.00,660.00,2174.00,67.07,30.36,36.71,1556.00,639.00,2269.00,68.58,28.16,40.42
05015,5556.00,3595.00,9590.00,57.94,37.49,20.45,6184.00,4161.00,10481.00,59.00,39.70,19.30,6083.00,4172.00,10579.00,57.50,39.44,18.06,6125.00,3696.00,10183.00,60.15,36.30,23.85,6786.00,3342.00,10758.00,63.08,31.07,32.01
05017,1564.00,2820.00,4452.00,35.13,63.34,-28.21,1725.00,2993.00,4757.00,36.26,62.92,-26.66,2119.00,3043.00,5208.00,40.69,58.43,-17.74,1670.00,2649.00,4361.00,38.29,60.74,-22.45,1716.00,2350.00,4176.00,41.09,56.27,-15.18
05019,3776.00,4661.00,8626.00,43.77,54.03,-10.26,4127.00,4985.00,9189.00,44.91,54.25,-9.34,4608.00,4267.00,9094.00,50.67,46.92,3.75,4343.00,3811.00,8409.00,51.65,45.32,6.33,4404.00,3620.00,8526.00,51.65,42.46,9.19
05021,2254.00,3527.00,5900.00,38.20,59.78,-21.58,2759.00,3264.00,6096.00,45.26,53.54,-8.28,3032.00,2244.00,5511.00,55.02,40.72,14.30,3225.00,1738.00,5110.00,63.11,34.01,29.10,3781.00,1199.00,5200.00,72.71,23.06,49.65
05023,5730.00,4120.00,10207.00,56.14,40.36,15.78,7001.00,4702.00,11835.00,59.16,39.73,19.43,7962.00,2951.00,11338.00,70.22,26.03,44.19,8693.00,2620.00,11647.00,74.64,22.50,52.14,9458.00,2101.00,12085.00,78.26,17.39,60.87
05025,1678.00,1414.00,3181.00,52.75,44.45,8.30,2009.00,1450.00,3496.00,57.47,41.48,15.99,2451.00,911.00,3505.00,69.93,25.99,43.94,2313.00,845.00,3266.00,70.82,25.87,44.95,2462.00,723.00,3354.00,73.40,21.56,51.84
05027,5018.00,4003.00,9307.00,53.92,43.01,10.91,5729.00,4108.00,9909.00,57.82,41.46,16.36,5861.00,3554.00,9558.00,61.32,37.18,24.14,5790.00,3557.00,9455.00,61.24,37.62,23.62,5456.00,3140.00,8887.00,61.39,35.33,26.06
05029,3545.00,3496.00,7234.00,49.00,48.33,0.67,4293.00,4259.00,8649.00,49.64,49.24,0.40,4691.00,3149.00,8138.00,57.64,38.70,18.94,4514.00,3005.00,7730.00,58.40,38.87,19.53,4849.00,2656.00,7927.00,61.17,33.51,27.66
05031,12158.00,12376.00,25157.00,48.33,49.20,-0.87,15818.00,13665.00,29801.00,53.08,45.85,7.23,18881.00,11294.00,30968.00,60.97,36.47,24.50,20350.00,10527.00,31700.00,64.20,33.21,30.99,22892.00,10538.00,35573.00,64.35,29.62,34.73
05033,10804.00,6288.00,17625.00,61.30,35.68,25.62,13391.00,6764.00,20401.00,65.64,33.16,32.48,14688.00,5238.00,20532.00,71.54,25.51,46.03,15145.00,4881.00,20591.00,73.55,23.70,49.85,16686.00,4488.00,22450.00,74.33,19.99,54.34
05035,5857.00,7224.00,13234.00,44.26,54.59,-10.33,6930.00,8277.00,15300.00,45.29,54.10,-8.81,7650.00,10330.00,18255.00,41.91,56.59,-14.68,6998.00,9487.00,16716.00,41.86,56.75,-14.89,6964.00,8410.00,15952.00,43.66,52.72,-9.06
05037,3033.00,3096.00,6215.00,48.80,49.81,-1.01,3864.00,3135.00,7074.00,54.62,44.32,10.30,4393.00,2580.00,7130.00,61.61,36.19,25.42,4269.00,2279.00,6681.00,63.90,34.11,29.79,4584.00,1999.00,6874.00,66.69,29.08,37.61
05039,1571.00,1710.00,3325.00,47.25,51.43,-4.18,1699.00,1667.00,3383.00,50.22,49.28,0.94,1757.00,1471.00,3318.00,52.95,44.33,8.62,1665.00,1337.00,3084.00,53.99,43.35,10.64,1509.00,1165.00,2771.00,54.46,42.04,12.42
05041,1603.00,2776.00,4495.00,35.66,61.76,-26.10,1729.00,2851.00,4647.00,37.21,61.35,-24.14,1999.00,2569.00,4678.00,42.73,54.92,-12.19,1896.00,2443.00,4420.00,42.90,55.27,-12.37,1919.00,2228.00,4257.00,45.08,52.34,-7.26
05043,2756.00,3060.00,5922.00,46.54,51.67,-5.13,3262.00,2952.00,6249.00,52.20,47.24,4.96,3860.00,2598.00,6610.00,58.40,39.30,19.10,3887.00,2630.00,6633.00,58.60,39.65,18.95,3968.00,2365.00,6595.00,60.17,35.86,24.31
05045,16055.00,11950.00,29216.00,54.95,40.90,14.05,21514.00,14538.00,36686.00,58.64,39.63,19.01,25362.00,14955.00,41179.00,61.59,36.32,25.27,26722.00,13621.00,41460.00,64.45,32.85,31.60,29346.00,14629.00,47527.00,61.75,30.78,30.97
05047,3277.00,2674.00,6140.00,53.37,43.55,9.82,4181.00,3008.00,7289.00,57.36,41.27,16.09,4411.00,1869.00,6475.00,68.12,28.86,39.26,4631.00,1726.00,6540.00,70.81,26.39,44.42,5039.00,1376.00,6770.00,74.43,20.32,54.11
05049,2036.00,1976.00,4108.00,49.56,48.10,1.46,2522.00,2370.00,4955.00,50.90,47.83,3.07,2702.00,1819.00,4676.00,57.78,38.90,18.88,2949.00,1452.00,4522.00,65.21,32.11,33.10,3471.00,1067.00,4772.00,72.74,22.36,50.38
05051,19098.00,15840.00,35935.00,53.15,44.08,9.07,21734.00,18040.00,40154.00,54.13,44.93,9.20,26825.00,15899.00,43719.00,61.36,36.37,24.99,26014.00,13804.00,40728.00,63.87,33.89,29.98,26087.00,12311.00,40805.00,63.93,30.17,33.76
05053,3285.00,2535.00,6013.00,54.63,42.16,12.47,4205.00,2524.00,6770.00,62.11,37.28,24.83,5023.00,1562.00,6793.00,73.94,22.99,50.95,4829.00,1468.00,6479.00,74.53,22.66,51.87,5725.00,1373.00,7445.00,76.90,18.44,58.46
05055,5831.00,6319.00,12484.00,46.71,50.62,-3.91,7232.00,6561.00,13947.00,51.85,47.04,4.81,8578.00,4541.00,13612.00,63.02,33.36,29.66,9071.00,4000.00,13761.00,65.92,29.07,36.85,10720.00,3071.00,14600.00,73.42,21.03,52.39
05057,3257.00,3937.00,7289.00,44.68,54.01,-9.33,3580.00,3817.00,7452.00,48.04,51.22,-3.18,4273.00,2869.00,7349.00,58.14,39.04,19.10,4284.00,2468.00,6921.00,61.90,35.66,26.24,4401.00,2377.00,7049.00,62.43,33.72,28.71
05059,5042.00,5527.00,10981.00,45.92,50.33,-4.41,5962.00,5903.00,12068.00,49.40,48.91,0.49,7209.00,4288.00,11955.00,60.30,35.87,24.43,7097.00,3830.00,11260.00,63.03,34.01,29.02,8172.00,3149.00,11944.00,68.42,26.36,42.06
05061,2326.00,2063.00,4459.00,52.16,46.27,5.89,2736.00,2166.00,4943.00,55.35,43.82,11.53,2957.00,1746.00,4846.00,61.02,36.03,24.99,2892.00,1471.00,4462.00,64.81,32.97,31.84,3157.00,1351.00,4674.00,67.54,28.90,38.64
05063,6145.00,5146.00,11594.00,53.00,44.39,8.61,7430.00,5443.00,13011.00,57.11,41.83,15.28,8255.00,3688.00,12299.00,67.12,29.99,37.13,8728.00,3281.00,12397.00,70.40,26.47,43.93,9936.00,2881.00,13614.00,72.98,21.16,51.82
05065,2301.00,2587.00,5032.00,45.73,51.41,-5.68,2833.00,2586.00,5493.00,51.57,47.08,4.49,3193.00,1792.00,5218.00,61.19,34.34,26.85,3575.00,1524.00,5278.00,67.73,28.87,38.86,4042.00,1113.00,5448.00,74.19,20.43,53.76
05067,2280.00,3651.00,6072.00,37.55,60.13,-22.58,2624.00,3515.00,6219.00,42.19,56.52,-14.33,3118.00,2207.00,5582.00,55.86,39.54,16.32,3072.00,2095.00,5347.00,57.45,39.18,18.27,3267.00,1583.00,5156.00,63.36,30.70,32.66
05069,8765.00,17716.00,27201.00,32.22,65.13,-32.91,10218.00,19675.00,30493.00,33.51,64.52,-31.01,10655.00,18465.00,29689.00,35.89,62.19,-26.30,9520.00,17470.00,27383.00,34.77,63.80,-29.03,9250.00,15772.00,25894.00,35.72,60.91,-25.19
05071,3657.00,3270.00,7161.00,51.07,45.66,5.41,4311.00,3622.00,8044.00,53.59,45.03,8.56,4922.00,3034.00,8180.00,60.17,37.09,23.08,5064.00,2799.00,8098.00,62.53,34.56,27.97,6091.00,2427.00,9112.00,66.85,26.64,40.21
05073,1538.00,1806.00,3383.00,45.46,53.38,-7.92,1604.00,1567.00,3191.00,50.27,49.11,1.16,1685.00,1133.00,2902.00,58.06,39.04,19.02,1713.00,1173.00,2929.00,58.48,40.05,18.43,1758.00,1032.00,2860.00,61.47,36.08,25.39
05075,2626.00,3255.00,6040.00,43.48,53.89,-10.41,2951.00,3544.00,6615.00,44.61,53.58,-8.97,3357.00,2138.00,5830.00,57.58,36.67,20.91,3536.00,1788.00,5540.00,63.83,32.27,31.56,4064.00,1263.00,5685.00,71.49,22.22,49.27
05077,1351.00,2727.00,4121.00,32.78,66.17,-33.39,1492.00,2548.00,4080.00,36.57,62.45,-25.88,1454.00,2263.00,3763.00,38.64,60.14,-21.50,1280.00,2107.00,3424.00,37.38,61.54,-24.16,1229.00,1735.00,3026.00,40.61,57.34,-16.73
05079,1526.00,1957.00,3546.00,43.03,55.19,-12.16,1921.00,2149.00,4109.00,46.75,52.30,-5.55,2513.00,1710.00,4406.00,57.04,38.81,18.23,2199.00,1425.00,3726.00,59.02,38.24,20.78,2455.00,1252.00,3826.00,64.17,32.72,31.45
05081,2283.00,2883.00,5263.00,43.38,54.78,-11.40,2575.00,2677.00,5294.00,48.64,50.57,-1.93,3247.00,1753.00,5152.00,63.02,34.03,28.99,3385.00,1552.00,5051.00,67.02,30.73,36.29,3605.00,1397.00,5227.00,68.97,26.73,42.24
05083,4487.00,3283.00,8096.00,55.42,40.55,14.87,5076.00,3361.00,8551.00,59.36,39.31,20.05,5350.00,2286.00,7907.00,67.66,28.91,38.75,5079.00,2009.00,7331.00,69.28,27.40,41.88,5746.00,1715.00,7921.00,72.54,21.65,50.89
05085,10606.00,6851.00,17943.00,59.11,38.18,20.93,14398.00,7454.00,22030.00,65.36,33.84,31.52,17242.00,5968.00,23741.00,72.63,25.14,47.49,17880.00,5625.00,24114.00,74.15,23.33,50.82,19958.00,5664.00,27100.00,73.65,20.90,52.75
05087,3387.00,2055.00,5628.00,60.18,36.51,23.67,3873.00,2421.00,6384.00,60.67,37.92,22.75,3972.00,2144.00,6328.00,62.77,33.88,28.89,4263.00,2099.00,6568.00,64.91,31.96,32.95,4928.00,1588.00,6841.00,72.04,23.21,48.83
05089,3402.00,2233.00,6015.00,56.56,37.12,19.44,4127.00,2602.00,6867.00,60.10,37.89,22.21,4524.00,2384.00,7162.00,63.17,33.29,29.88,4774.00,2037.00,7051.00,67.71,28.89,38.82,5336.00,1434.00,7107.00,75.08,20.18,54.90
05091,7276.00,6278.00,13745.00,52.94,45.67,7.27,8448.00,6139.00,14678.00,57.56,41.82,15.74,9913.00,4869.00,15063.00,65.81,32.32,33.49,10622.00,4518.00,15329.00,69.29,29.47,39.82,11294.00,4273.00,16091.00,70.19,26.56,43.63
05093,5199.00,7107.00,12586.00,41.31,56.47,-15.16,6121.00,7593.00,14153.00,43.25,53.65,-10.40,6976.00,6667.00,14010.00,49.79,47.59,2.20,6603.00,6467.00,13375.00,49.37,48.35,1.02,7061.00,5670.00,13204.00,53.48,42.94,10.54
05095,1329.00,1910.00,3293.00,40.36,58.00,-17.64,1586.00,2049.00,3667.00,43.25,55.88,-12.63,1754.00,1615.00,3449.00,50.86,46.83,4.03,1585.00,1583.00,3230.00,49.07,49.01,0.06,1489.00,1312.00,2884.00,51.63,45.49,6.14
05097,2128.00,1438.00,3739.00,56.91,38.46,18.45,2367.00,1524.00,3958.00,59.80,38.50,21.30,2365.00,1092.00,3622.00,65.30,30.15,35.15,2369.00,920.00,3404.00,69.59,27.03,42.56,2643.00,748.00,3559.00,74.26,21.02,53.24
05099,1796.00,1867.00,3738.00,48.05,49.95,-1.90,1752.00,1694.00,3477.00,50.39,48.72,1.67,2062.00,1474.00,3635.00,56.73,40.55,16.18,1996.00,1314.00,3384.00,58.98,38.83,20.15,2000.00,1157.00,3246.00,61.61,35.64,25.97
05101,2529.00,1205.00,3927.00,64.40,30.69,33.71,2779.00,1506.00,4378.00,63.48,34.40,29.08,2588.00,1182.00,3960.00,65.35,29.85,35.50,2508.00,993.00,3661.00,68.51,27.12,41.39,2875.00,699.00,3753.00,76.61,18.63,57.98
05103,4739.00,5464.00,10395.00,45.59,52.56,-6.97,5345.00,5188.00,10650.00,50.19,48.71,1.48,5427.00,4346.00,9960.00,54.49,43.63,10.86,5521.00,4633.00,10315.00,53.52,44.92,8.60,5351.00,4321.00,9935.00,53.86,43.49,10.37
05105,2114.00,1648.00,4007.00,52.76,41.13,11.63,2435.00,1921.00,4431.00,54.95,43.35,11.60,2743.00,1352.00,4279.00,64.10,31.60,32.50,2581.00,1187.00,3938.00,65.54,30.14,35.40,3008.00,1049.00,4306.00,69.86,24.36,45.50
05107,3154.00,6018.00,9313.00,33.87,64.62,-30.75,3161.00,5642.00,8868.00,35.65,63.62,-27.97,3097.00,5695.00,8969.00,34.53,63.50,-28.97,2598.00,5202.00,7930.00,32.76,65.60,-32.84,2446.00,4310.00,6953.00,35.18,61.99,-26.81
05109,2275.00,1604.00,3971.00,57.29,40.39,16.90,2013.00,1310.00,3367.00,59.79,38.91,20.88,2727.00,1089.00,3966.00,68.76,27.46,41.30,2847.00,851.00,3788.00,75.16,22.47,52.69,3150.00,685.00,3981.00,79.13,17.21,61.92
05111,2988.00,4102.00,7235.00,41.30,56.70,-15.40,3555.00,4069.00,7723.00,46.03,52.69,-6.66,4903.00,2742.00,7928.00,61.84,34.59,27.25,4974.00,2390.00,7560.00,65.79,31.61,34.18,5502.00,1880.00,7722.00,71.25,24.35,46.90
05113,4600.00,2315.00,7193.00,63.95,32.18,31.77,5192.00,2473.00,7799.00,66.57,31.71,34.86,5473.00,1957.00,7681.00,71.25,25.48,45.77,5955.00,1556.00,7726.00,77.08,20.14,56.94,6618.00,1212.00,8231.00,80.40,14.72,65.68
