FIPS,Median household income - Household Income_2012,Median household income - Household Income_2013,Median household income - Household Income_2014
18161,44337.0,43540.0,44796.0
18163,41024.0,43570.0,41784.0
18165,42613.0,45089.0,42709.0
18167,39089.0,39173.0,40091.0
18169,42990.0,42032.0,45849.0
18171,50349.0,49095.0,53781.0
18173,59195.0,63543.0,60551.0
18175,39945.0,39085.0,41598.0
18177,36424.0,36559.0,35220.0
18179,45492.0,49234.0,49264.0
18181,43487.0,45748.0,48274.0
18183,49989.0,48192.0,52081.0
19001,45540.0,44701.0,46917.0
19003,39781.0,42062.0,42338.0
19005,45881.0,39670.0,45923.0
19007,35352.0,36693.0,38685.0
19009,45563.0,45310.0,47823.0
19011,54283.0,54222.0,59333.0
19013,44046.0,43037.0,48625.0
19015,51723.0,50758.0,51399.0
19017,55606.0,57646.0,60034.0
19019,50026.0,52930.0,54382.0
19021,44795.0,46356.0,45582.0
19023,49703.0,51560.0,51605.0
19025,44859.0,46171.0,47044.0
19027,49536.0,49251.0,50372.0
19029,40867.0,41329.0,44906.0
19031,55413.0,57890.0,57084.0
19033,43982.0,43120.0,43822.0
19035,46305.0,47570.0,48794.0
19037,45083.0,47311.0,48963.0
19039,43016.0,42670.0,44043.0
19041,44395.0,50289.0,48190.0
19043,41940.0,44370.0,44236.0
19045,46577.0,45600.0,46217.0
19047,45637.0,44197.0,48775.0
19049,68568.0,72146.0,73052.0
19051,40145.0,40673.0,42459.0
19053,34250.0,33803.0,37561.0
19055,45910.0,50231.0,54718.0
19057,42191.0,43721.0,42082.0
19059,49295.0,52821.0,51885.0
19061,49493.0,52084.0,50137.0
19063,41519.0,44556.0,44060.0
19065,41163.0,41547.0,43039.0
19067,42233.0,44478.0,43478.0
19069,45383.0,47396.0,51139.0
19071,47513.0,51410.0,50826.0
19073,46947.0,44271.0,46295.0
19075,55302.0,54645.0,57011.0
19077,48064.0,47762.0,49400.0
19079,46574.0,45331.0,51773.0
19081,48195.0,50935.0,49006.0
19083,46411.0,46708.0,48445.0
19085,50845.0,49921.0,50963.0
19087,43228.0,45330.0,45647.0
19089,40919.0,45450.0,48169.0
19091,46300.0,48954.0,51637.0
19093,47035.0,48480.0,51014.0
19095,52592.0,53984.0,55723.0
19097,42274.0,44840.0,45885.0
19099,46565.0,50469.0,51723.0
19101,40158.0,39743.0,40921.0
19103,51014.0,53570.0,52934.0
19105,46600.0,50929.0,52442.0
19107,42999.0,42766.0,44648.0
19109,47930.0,46294.0,51137.0
19111,40363.0,43110.0,41291.0
19113,54806.0,55772.0,57663.0
19115,50301.0,48372.0,48191.0
19117,39207.0,38422.0,45158.0
19119,51491.0,53398.0,54695.0
19121,52351.0,56258.0,59417.0
19123,45211.0,47598.0,48705.0
19125,52845.0,51996.0,55505.0
19127,45911.0,47535.0,51348.0
19129,57359.0,57331.0,56968.0
19131,47406.0,45430.0,50848.0
19133,43052.0,41458.0,44254.0
19135,42631.0,42961.0,45265.0
19137,41068.0,41437.0,46142.0
19139,47583.0,47966.0,53219.0
19141,44209.0,46233.0,49861.0
19143,51042.0,47890.0,46270.0
19145,40960.0,42449.0,45205.0
19147,43360.0,43557.0,47639.0
19149,61292.0,55047.0,58885.0
19151,44225.0,43766.0,45780.0
19153,54328.0,56091.0,57942.0
19155,47870.0,48589.0,49911.0
19157,48929.0,49853.0,50883.0
19159,36810.0,38547.0,40049.0
19161,42888.0,49480.0,46997.0
19163,47800.0,50007.0,53315.0
19165,49056.0,48572.0,53135.0
19167,53705.0,57027.0,61176.0
19169,49192.0,48121.0,51291.0
19171,48833.0,50034.0,47799.0
19173,42768.0,43155.0,44939.0
19175,39977.0,39922.0,42430.0
19177,37833.0,39719.0,42183.0
19179,38569.0,39999.0,41547.0
19181,62036.0,62688.0,63310.0
19183,47118.0,50559.0,53888.0
19185,35867.0,37662.0,39060.0
19187,39565.0,42178.0,42444.0
19189,48933.0,47692.0,49213.0
19191,51248.0,49148.0,49889.0
19193,42672.0,43362.0,43163.0
19195,46384.0,48718.0,48382.0
19197,44456.0,43647.0,47677.0
20001,39662.0,37353.0,37952.0
20003,41054.0,42185.0,42424.0
20005,41659.0,42131.0,43253.0
20007,42565.0,44118.0,47811.0
20009,43675.0,42183.0,43371.0
20011,37192.0,35805.0,37057.0
20013,40464.0,40424.0,42256.0
20015,55182.0,53217.0,58031.0
20017,39683.0,41217.0,42940.0
20019,34772.0,35952.0,35714.0
20021,36204.0,39696.0,39938.0
20023,35730.0,36835.0,40810.0
20025,41715.0,42171.0,43310.0
20027,46421.0,47692.0,47736.0
20029,37539.0,39763.0,40184.0
20031,49727.0,54644.0,50826.0
20033,38207.0,39975.0,42851.0
20035,39155.0,40248.0,37436.0
20037,35407.0,34080.0,35365.0
20039,37081.0,37986.0,40168.0
20041,45037.0,46894.0,47962.0
20043,45202.0,43092.0,44524.0
20045,47335.0,47930.0,48813.0
20047,41800.0,43874.0,44028.0
20049,32619.0,34174.0,34857.0
20051,42409.0,41774.0,45969.0
20053,41622.0,46927.0,48874.0
20055,46697.0,44888.0,46496.0
20057,43876.0,47542.0,46668.0
20059,46965.0,46553.0,48895.0
20061,43691.0,40224.0,46008.0
20063,41263.0,44351.0,47114.0
20065,40049.0,40903.0,45650.0
20067,51460.0,54230.0,53369.0
20069,51828.0,59278.0,55780.0
20071,47625.0,48606.0,50619.0
20073,35146.0,35765.0,41382.0
20075,42586.0,43679.0,43380.0
20077,37468.0,39104.0,41399.0
20079,46941.0,50958.0,49624.0
20081,51257.0,54340.0,53430.0
20083,43338.0,45992.0,51276.0
20085,50709.0,50342.0,50943.0
20087,52592.0,57046.0,55057.0
20089,37640.0,38865.0,34195.0
20091,71389.0,70665.0,73712.0
20093,49426.0,51413.0,50626.0
20095,46574.0,47684.0,49431.0
20097,41166.0,39796.0,42543.0
20099,39683.0,37879.0,36715.0
20101,44288.0,47900.0,51366.0
20103,60848.0,61567.0,59662.0
20105,39442.0,39317.0,42847.0
20107,43509.0,44615.0,43726.0
20109,42297.0,43315.0,45933.0
20111,39258.0,39346.0,39195.0
20113,54881.0,48130.0,53969.0
20115,45899.0,43749.0,45243.0
20117,43584.0,42619.0,44693.0
20119,48634.0,49141.0,50863.0
20121,58445.0,57580.0,64629.0
20123,42946.0,43511.0,46204.0
20125,37495.0,36670.0,39553.0
20127,44417.0,44227.0,42765.0
20129,49526.0,47006.0,52950.0
20131,44056.0,47971.0,50077.0
20133,38363.0,40651.0,40541.0
20135,51717.0,44774.0,49541.0
20137,40386.0,41396.0,42202.0
20139,45221.0,47318.0,46706.0
20141,36519.0,37949.0,39468.0
20143,53086.0,48998.0,48266.0
20145,42658.0,41623.0,43901.0
20147,42071.0,40746.0,43519.0
20149,52861.0,53339.0,56891.0
20151,43987.0,44964.0,47220.0
20153,40211.0,40908.0,44563.0
20155,41717.0,41892.0,43094.0
20157,38331.0,38132.0,39085.0
20159,41687.0,45420.0,44833.0
20161,45523.0,45558.0,43574.0
20163,38487.0,39326.0,41363.0
20165,38595.0,37693.0,40415.0
20167,36575.0,37140.0,36614.0
20169,43927.0,45359.0,45225.0
20171,46925.0,49066.0,51245.0
20173,45996.0,49526.0,47649.0
20175,43449.0,47855.0,47801.0
20177,45359.0,44816.0,48122.0
20179,46699.0,48498.0,50601.0
20181,37927.0,39660.0,39160.0
20183,38120.0,38090.0,40075.0
20185,39980.0,44133.0,43240.0
20187,49580.0,49115.0,53087.0
20189,50070.0,58901.0,53045.0
20191,47113.0,47460.0,49535.0
20193,45797.0,47892.0,48982.0
20195,40178.0,45683.0,46693.0
20197,50740.0,51666.0,54375.0
20199,43553.0,47573.0,49091.0
20201,40956.0,39962.0,43889.0
20203,45918.0,46929.0,48734.0
20205,37078.0,37002.0,36879.0
20207,33134.0,33221.0,32681.0
20209,37805.0,38016.0,37780.0
21001,30177.0,30147.0,31032.0
21003,35617.0,35614.0,37770.0
21005,52660.0,51817.0,54704.0
21007,41776.0,40790.0,41947.0
21009,38000.0,36298.0,37211.0
21011,32091.0,29857.0,31964.0
21013,26911.0,24940.0,25771.0
21015,64005.0,64055.0,66085.0
21017,39219.0,40350.0,39002.0
21019,38029.0,38783.0,40155.0
21021,39241.0,39663.0,42058.0
21023,42056.0,41974.0,41217.0
21025,28045.0,26829.0,25831.0
21027,35428.0,38028.0,40530.0
21029,51409.0,52033.0,56377.0
21031,35162.0,32483.0,37603.0
21033,36255.0,36650.0,36613.0
21035,39038.0,39599.0,37478.0
21037,47341.0,53501.0,54627.0
21039,38182.0,38075.0,41990.0
21041,42192.0,40685.0,40473.0
21043,34303.0,35471.0,35721.0
21045,26612.0,28034.0,28734.0
21047,36542.0,35779.0,37539.0
21049,45016.0,44494.0,45116.0
21051,24081.0,22289.0,22834.0
21053,27133.0,27095.0,26899.0
21055,33966.0,33570.0,35250.0
21057,27382.0,27570.0,27049.0
21059,41878.0,44379.0,44502.0
21061,34849.0,36321.0,36039.0
21063,29335.0,29339.0,28893.0
21065,29486.0,28961.0,29895.0
21067,45820.0,47211.0,46452.0
21069,33141.0,34736.0,34231.0
21071,28589.0,28459.0,31061.0
21073,46323.0,44241.0,46946.0
21075,30662.0,28340.0,28754.0
21077,42761.0,41084.0,43469.0
21079,40834.0,40292.0,42620.0
21081,42690.0,44158.0,46103.0
21083,34811.0,35690.0,39280.0
21085,32970.0,32793.0,35126.0
21087,31423.0,31189.0,32246.0
21089,40752.0,41676.0,43869.0
21091,46729.0,52049.0,50095.0
21093,44203.0,47423.0,48852.0
21095,28503.0,28721.0,27137.0
21097,42124.0,39160.0,38249.0
21099,31733.0,31677.0,31387.0
21101,41309.0,41244.0,41745.0
21103,40806.0,42614.0,45119.0
21105,39087.0,38446.0,39376.0
21107,39738.0,39733.0,40076.0
21109,26462.0,26344.0,27456.0
21111,42535.0,45407.0,45913.0
21113,43503.0,47280.0,47872.0
21115,34260.0,35068.0,35195.0
21117,51049.0,50150.0,53500.0
21119,30693.0,29791.0,29198.0
21121,25965.0,25536.0,27545.0
21123,37863.0,39174.0,40232.0
21125,34712.0,35147.0,35061.0
21127,33313.0,32275.0,32114.0
21129,24908.0,24770.0,25020.0
21131,30597.0,29645.0,27517.0
21133,33410.0,31146.0,32527.0
21135,29453.0,28740.0,28759.0
21137,32864.0,35530.0,33640.0
21139,38608.0,38724.0,39724.0
21141,37316.0,39304.0,38962.0
21143,39588.0,40006.0,40110.0
21145,41585.0,44115.0,42853.0
21147,24691.0,24640.0,23810.0
21149,38580.0,38984.0,39789.0
21151,41945.0,40034.0,40798.0
21153,28943.0,28004.0,28069.0
21155,36816.0,36168.0,39028.0
21157,43825.0,45163.0,43583.0
21159,29575.0,28880.0,28836.0
21161,36795.0,39837.0,36729.0
21163,46671.0,48485.0,48452.0
21165,28061.0,28773.0,28459.0
21167,41985.0,40502.0,41129.0
21169,28538.0,29852.0,29499.0
21171,28074.0,27480.0,28516.0
21173,37678.0,40267.0,38900.0
21175,30502.0,29078.0,30678.0
21177,37614.0,35316.0,38388.0
21179,43330.0,42271.0,46235.0
21181,36306.0,34886.0,36514.0
21183,35975.0,37545.0,38273.0
21185,75724.0,80872.0,77851.0
21187,40413.0,40909.0,40353.0
21189,22335.0,21865.0,22148.0
21191,43517.0,44853.0,46663.0
21193,31604.0,31623.0,32323.0
21195,30302.0,33881.0,33736.0
21197,32041.0,31129.0,31826.0
21199,33026.0,34695.0,32339.0
21201,32844.0,35504.0,36770.0
21203,30900.0,30323.0,30310.0
21205,35145.0,34920.0,35483.0
21207,29478.0,30691.0,28174.0
21209,56791.0,58164.0,63063.0
21211,51845.0,51021.0,56021.0
21213,40905.0,40583.0,41961.0
21215,62579.0,62347.0,65038.0
21217,35962.0,33348.0,34992.0
21219,36173.0,37325.0,37631.0
21221,42387.0,41699.0,42419.0
21223,44533.0,43677.0,43903.0
21225,41209.0,42059.0,41801.0
21227,41001.0,40026.0,42514.0
21229,38618.0,39023.0,39432.0
21231,26683.0,27637.0,28185.0
21233,41516.0,40454.0,41428.0
21235,29813.0,29870.0,29089.0
21237,25968.0,25950.0,25321.0
21239,55962.0,54930.0,58205.0
22001,36814.0,34960.0,36923.0
22003,35711.0,34586.0,36082.0
22005,62069.0,63305.0,65271.0
22007,43503.0,44770.0,41472.0
22009,31523.0,31733.0,32582.0
22011,43672.0,43673.0,44303.0
22013,31421.0,30750.0,31732.0
22015,48957.0,50577.0,52725.0
22017,37739.0,39948.0,40455.0
22019,40928.0,41065.0,44307.0
22021,34855.0,36415.0,34845.0
22023,47100.0,54318.0,50016.0
22025,31325.0,31678.0,31389.0
22027,34274.0,34084.0,32678.0
22029,29891.0,29373.0,29778.0
22031,37379.0,40507.0,38085.0
22033,44911.0,45924.0,47389.0
22035,25442.0,25163.0,24688.0
22037,42347.0,38478.0,42571.0
22039,31736.0,32099.0,31128.0
22041,30105.0,29025.0,28215.0
22043,38225.0,39539.0,37893.0
22045,40914.0,40626.0,42555.0
22047,40140.0,37832.0,39405.0
22049,36312.0,36032.0,36882.0
22051,46500.0,43700.0,45515.0
22053,39246.0,38723.0,37814.0
22055,48295.0,47138.0,48382.0
22057,48436.0,48180.0,49464.0
22059,41563.0,42576.0,42128.0
22061,36532.0,34497.0,36147.0
22063,53125.0,53700.0,52865.0
22065,25565.0,23240.0,23837.0
22067,29526.0,26778.0,28804.0
22069,32055.0,32203.0,33715.0
22071,36525.0,34851.0,33948.0
22073,37728.0,35770.0,36895.0
22075,49781.0,52259.0,49964.0
22077,41277.0,40052.0,41386.0
22079,39693.0,36624.0,41036.0
22081,32711.0,32650.0,33011.0
22083,32646.0,32148.0,33398.0
22085,36604.0,37875.0,37440.0
22087,38700.0,38068.0,40900.0
22089,54553.0,54860.0,55684.0
22091,32936.0,33721.0,33879.0
22093,45829.0,43701.0,46626.0
22095,45987.0,50483.0,47312.0
22097,33466.0,33750.0,34299.0
22099,39444.0,38826.0,41875.0
22101,40193.0,38813.0,37720.0
22103,59389.0,57694.0,58383.0
22105,37454.0,38420.0,36573.0
22107,26976.0,26903.0,26909.0
22109,47847.0,45054.0,48472.0
22111,36863.0,34958.0,35066.0
22113,43498.0,39091.0,45419.0
22115,43752.0,45726.0,43803.0
22117,30950.0,29443.0,30986.0
22119,35861.0,35908.0,36000.0
22121,46783.0,46155.0,47301.0
22123,32143.0,27781.0,32666.0
22125,48917.0,49479.0,50802.0
22127,33447.0,33875.0,35705.0
23001,41831.0,43899.0,43692.0
23003,36344.0,35572.0,37996.0
23005,57424.0,55459.0,55456.0
23007,39034.0,39405.0,36729.0
23009,41106.0,44599.0,45564.0
23011,44725.0,44441.0,45779.0
23013,42593.0,46366.0,46850.0
23015,45520.0,45674.0,50379.0
23017,38789.0,37915.0,41280.0
23019,42602.0,41199.0,41820.0
23021,34420.0,36017.0,35816.0
23023,52071.0,52187.0,51168.0
23025,36249.0,37339.0,38706.0
23027,37986.0,41888.0,39917.0
23029,32847.0,33637.0,36657.0
23031,54076.0,55725.0,52663.0
24001,37083.0,38504.0,38670.0
24003,80908.0,82980.0,87083.0
24005,62300.0,62309.0,62413.0
24009,86536.0,88406.0,87215.0
24011,55480.0,50809.0,48772.0
24013,80291.0,82553.0,79304.0
24015,61506.0,61191.0,62443.0
24017,83078.0,88575.0,89203.0
24019,39630.0,41936.0,41931.0
24021,80216.0,77872.0,80427.0
24023,43637.0,41829.0,41515.0
24025,71848.0,77095.0,76220.0
24027,100992.0,99040.0,108234.0
24029,49017.0,49795.0,49969.0
24031,88559.0,92288.0,94365.0
24033,69524.0,70114.0,69258.0
24035,78503.0,75158.0,79012.0
24037,81559.0,80943.0,85478.0
24039,38134.0,35426.0,34454.0
24041,56806.0,55145.0,61529.0
24043,51610.0,52028.0,52604.0
24045,47702.0,45788.0,50204.0
24047,55492.0,48472.0,55875.0
24510,38186.0,38478.0,39077.0
25001,54871.0,56167.0,58616.0
25003,44792.0,43813.0,46660.0
25005,51361.0,53307.0,53670.0
25007,56320.0,58133.0,56784.0
25009,61604.0,64303.0,67408.0
25011,49361.0,49940.0,54159.0
25013,46356.0,47313.0,48386.0
25015,57558.0,54548.0,58206.0
25017,75364.0,76803.0,81924.0
25019,67969.0,68431.0,70286.0
25021,79899.0,81590.0,80192.0
25023,71555.0,67989.0,72795.0
25025,49584.0,49033.0,50884.0
25027,61079.0,60396.0,62318.0
26001,33853.0,35407.0,37443.0
26003,36749.0,39486.0,38916.0
26005,45879.0,50559.0,50786.0
26007,36289.0,37270.0,37330.0
26009,42083.0,41679.0,42419.0
26011,34116.0,38008.0,37924.0
26013,38819.0,38119.0,38581.0
26015,50062.0,50051.0,55522.0
26017,43845.0,43068.0,44242.0
26019,43136.0,45998.0,42675.0
26021,40540.0,40946.0,43324.0
26023,37629.0,40462.0,43429.0
26025,42665.0,39694.0,40847.0
26027,42420.0,44626.0,44233.0
26029,43530.0,44061.0,44541.0
26031,36508.0,37133.0,37610.0
26033,36253.0,39520.0,40273.0
26035,31882.0,31443.0,32274.0
26037,58790.0,58286.0,59008.0
26039,38661.0,37874.0,37169.0
26041,39085.0,40982.0,42116.0
26043,41657.0,44262.0,42025.0
26045,52300.0,51428.0,55229.0
26047,45875.0,48285.0,49647.0
26049,39271.0,40854.0,40483.0
26051,36064.0,34747.0,37442.0
26053,31998.0,33382.0,34444.0
26055,47442.0,46786.0,51030.0
26057,40227.0,40359.0,42657.0
26059,41360.0,41030.0,40179.0
26061,34828.0,35425.0,35758.0
26063,38274.0,39726.0,40459.0
26065,43414.0,42371.0,43864.0
26067,42719.0,46072.0,50695.0
26069,33985.0,33487.0,34343.0
26071,34911.0,34384.0,34167.0
26073,35644.0,38154.0,38041.0
26075,43465.0,42379.0,43827.0
26077,43957.0,45798.0,45093.0
26079,38810.0,38053.0,40135.0
26081,47897.0,50651.0,50674.0
26083,38768.0,38207.0,39378.0
26085,28526.0,28971.0,30897.0
26087,49759.0,50232.0,51627.0
26089,55149.0,51267.0,54494.0
26091,45887.0,45512.0,48427.0
26093,65729.0,68895.0,75744.0
26095,35813.0,36515.0,38384.0
26097,37072.0,36393.0,36562.0
26099,49348.0,50958.0,52275.0
26101,37479.0,39347.0,39319.0
26103,44239.0,41663.0,44629.0
26105,38776.0,39101.0,40752.0
26107,36193.0,38634.0,39253.0
26109,40253.0,39292.0,38157.0
26111,50430.0,53764.0,53208.0
26113,36931.0,37616.0,40917.0
26115,50777.0,54174.0,51898.0
26117,36701.0,41023.0,41205.0
26119,33294.0,32241.0,34336.0
26121,39075.0,38482.0,40580.0
26123,38846.0,41674.0,43060.0
26125,60392.0,61961.0,63511.0
26127,37629.0,39670.0,38233.0
26129,34595.0,33222.0,33769.0
26131,36566.0,34352.0,34501.0
26133,37840.0,38404.0,36023.0
26135,31303.0,31579.0,33046.0
26137,43601.0,44129.0,48242.0
26139,53454.0,54461.0,55158.0
26141,36376.0,39483.0,38019.0
26143,32401.0,32742.0,34536.0
26145,41714.0,40411.0,40421.0
26147,44706.0,45858.0,44994.0
26149,41535.0,40796.0,40693.0
26151,39646.0,37465.0,39315.0
26153,37180.0,38366.0,37795.0
26155,45444.0,46811.0,42893.0
26157,40808.0,42808.0,42165.0
26159,43659.0,41600.0,44119.0
26161,56177.0,56789.0,56618.0
26163,39421.0,38479.0,39461.0
26165,36316.0,43873.0,36514.0
27001,38646.0,39958.0,38871.0
27003,65732.0,63799.0,67811.0
27005,43970.0,47819.0,47356.0
27007,40308.0,40657.0,42655.0
27009,49736.0,49482.0,52308.0
27011,40829.0,43190.0,44210.0
27013,46835.0,46280.0,48788.0
27015,43924.0,50339.0,48348.0
27017,48959.0,49357.0,50049.0
27019,81935.0,85314.0,85064.0
27021,40580.0,42297.0,43491.0
27023,44717.0,46545.0,49545.0
27025,63237.0,62776.0,65617.0
27027,48395.0,52731.0,51954.0
27029,41913.0,36697.0,40704.0
27031,43694.0,44278.0,46621.0
27033,44219.0,44504.0,44449.0
27035,45068.0,45514.0,47061.0
27037,69688.0,70064.0,71574.0
27039,60398.0,65423.0,65548.0
27041,48434.0,49161.0,53096.0
27043,44645.0,43567.0,42833.0
27045,45476.0,47241.0,49370.0
27047,42250.0,44352.0,44988.0
27049,55687.0,54724.0,56875.0
27051,44039.0,43715.0,47616.0
27053,59252.0,60811.0,62500.0
27055,50732.0,52325.0,50523.0
27057,42021.0,41196.0,44140.0
27059,55431.0,57860.0,58318.0
27061,45813.0,44957.0,43504.0
27063,50251.0,47337.0,52892.0
27065,42737.0,44691.0,44229.0
27067,44926.0,49543.0,48993.0
27069,43980.0,45740.0,44299.0
27071,41695.0,42771.0,43762.0
27073,44852.0,49670.0,50963.0
27075,47499.0,48683.0,49369.0
27077,39391.0,39777.0,41084.0
27079,55946.0,54468.0,58326.0
27081,43358.0,43996.0,43959.0
27083,49218.0,50031.0,48753.0
27085,53426.0,52120.0,54231.0
27087,35978.0,37593.0,37754.0
27089,47504.0,47760.0,52791.0
27091,47910.0,44597.0,47212.0
27093,49784.0,51299.0,50174.0
27095,41944.0,43155.0,45101.0
27097,42898.0,44928.0,48387.0
27099,43122.0,46860.0,46315.0
27101,50262.0,52281.0,50353.0
27103,58065.0,55360.0,58882.0
27105,44777.0,44945.0,47713.0
27107,41375.0,44576.0,45043.0
27109,61362.0,66997.0,64385.0
27111,44096.0,47879.0,50645.0
27113,43256.0,41986.0,46483.0
27115,42035.0,42447.0,45943.0
27117,44880.0,43726.0,47143.0
27119,46500.0,49978.0,47679.0
27121,45149.0,47165.0,50692.0
27123,50224.0,51719.0,53707.0
27125,44964.0,44658.0,45228.0
27127,46906.0,47858.0,48775.0
27129,49896.0,49153.0,50502.0
27131,55905.0,56781.0,59332.0
27133,44751.0,49920.0,51766.0
27135,47212.0,48344.0,53261.0
27137,42087.0,44475.0,46601.0
27139,78307.0,81586.0,86324.0
27141,69699.0,68646.0,69865.0
27143,47048.0,53047.0,53732.0
27145,50195.0,52053.0,53986.0
27147,51069.0,54971.0,56940.0
27149,48885.0,46892.0,50832.0
27151,43357.0,46209.0,48660.0
27153,40183.0,41290.0,46765.0
27155,41666.0,45815.0,45907.0
27157,51702.0,53899.0,55686.0
27159,36412.0,36097.0,37577.0
27161,50149.0,52660.0,52927.0
27163,77591.0,77069.0,80647.0
27165,43699.0,46565.0,47115.0
27167,48611.0,50004.0,51940.0
27169,42113.0,46028.0,49753.0
27171,66714.0,68387.0,72216.0
27173,46595.0,46586.0,53266.0
28001,28587.0,26722.0,29940.0
28003,33299.0,31496.0,35583.0
28005,31799.0,32824.0,32724.0
28007,29317.0,30108.0,33679.0
28009,27586.0,27834.0,29037.0
28011,28984.0,28802.0,28832.0
28013,30281.0,32453.0,31353.0
28015,34436.0,34876.0,36906.0
28017,31702.0,30524.0,31601.0
28019,31632.0,31177.0,32814.0
28021,22750.0,22802.0,26152.0
28023,31999.0,32875.0,33749.0
28025,30777.0,30243.0,30057.0
28027,25719.0,27349.0,25662.0
28029,31275.0,31971.0,31147.0
28031,32900.0,31655.0,32932.0
28033,58979.0,54495.0,55011.0
28035,32555.0,33203.0,32210.0
28037,32375.0,33979.0,31287.0
28039,43487.0,42596.0,46194.0
28041,37348.0,37362.0,37234.0
28043,32715.0,32543.0,32677.0
28045,42255.0,39996.0,41308.0
28047,41522.0,39046.0,40782.0
28049,37265.0,35014.0,34786.0
28051,22536.0,22623.0,22535.0
28053,24205.0,23169.0,22945.0
28055,27124.0,27683.0,28886.0
28057,37134.0,37848.0,36308.0
28059,45766.0,47672.0,45993.0
28061,32501.0,30574.0,31861.0
28063,24671.0,23420.0,24437.0
28065,27988.0,27808.0,27098.0
28067,35696.0,37030.0,35322.0
28069,27711.0,27601.0,29162.0
28071,38725.0,39853.0,40696.0
28073,49742.0,49250.0,48057.0
28075,34199.0,36420.0,35874.0
28077,36844.0,35396.0,35342.0
28079,31672.0,33007.0,30062.0
28081,41026.0,40983.0,41371.0
28083,26037.0,24839.0,25075.0
28085,35523.0,36112.0,35653.0
28087,35774.0,38605.0,36626.0
28089,57089.0,55692.0,60387.0
28091,31026.0,31368.0,31334.0
28093,35443.0,32943.0,33423.0
28095,34468.0,34735.0,36089.0
28097,30197.0,31249.0,29863.0
28099,34698.0,34658.0,34881.0
28101,34123.0,34269.0,33333.0
28103,24699.0,21929.0,26021.0
28105,33008.0,31937.0,32132.0
28107,32377.0,32764.0,33489.0
28109,39424.0,38276.0,36001.0
28111,34470.0,34766.0,33667.0
28113,29601.0,31142.0,32196.0
28115,37493.0,38348.0,39710.0
28117,33940.0,32927.0,33705.0
28119,25507.0,24786.0,24117.0
28121,51007.0,59890.0,56101.0
28123,32711.0,32004.0,32989.0
28125,24987.0,26439.0,26139.0
28127,34843.0,32348.0,34538.0
28129,36912.0,36311.0,34678.0
28131,37975.0,39113.0,41097.0
28133,26921.0,26788.0,25272.0
28135,27352.0,27789.0,27121.0
28137,41465.0,42201.0,40811.0
28139,33223.0,33701.0,34142.0
28141,33775.0,33494.0,34223.0
28143,29808.0,29631.0,30200.0
28145,37403.0,36925.0,40337.0
28147,30278.0,28707.0,28920.0
28149,37578.0,38874.0,38911.0
28151,25559.0,29287.0,28444.0
28153,32355.0,32817.0,33140.0
28155,32798.0,32935.0,35278.0
28157,27622.0,26738.0,26894.0
28159,31021.0,31826.0,32128.0
28161,31644.0,32022.0,32164.0
28163,28474.0,28449.0,28499.0
29001,32015.0,33639.0,32870.0
29003,53150.0,54994.0,55638.0
29005,43587.0,43322.0,45187.0
29007,40899.0,39554.0,38570.0
29009,34838.0,36546.0,34712.0
29011,36851.0,36076.0,37460.0
29013,39265.0,40376.0,39382.0
29015,30920.0,36255.0,32409.0
29017,36972.0,38565.0,37664.0
29019,42202.0,46769.0,45885.0
29021,41210.0,42031.0,41774.0
29023,32919.0,33480.0,34414.0
29025,39216.0,44206.0,40814.0
29027,47098.0,45968.0,44391.0
29029,42955.0,40370.0,41858.0
29031,44569.0,41755.0,45979.0
29033,39071.0,40035.0,41139.0
29035,28524.0,27878.0,29156.0
29037,57368.0,54969.0,56402.0
29039,31542.0,30536.0,32077.0
29041,39800.0,41409.0,41066.0
29043,48041.0,50426.0,52413.0
29045,36809.0,38597.0,38650.0
29047,55835.0,59039.0,58151.0
29049,51846.0,49202.0,55392.0
29051,52835.0,54396.0,51555.0
29053,41925.0,42482.0,42857.0
29055,34555.0,38215.0,34840.0
29057,33452.0,33754.0,34416.0
29059,37589.0,33535.0,33997.0
29061,38279.0,38820.0,39549.0
29063,41804.0,41264.0,42004.0
29065,34327.0,34288.0,33413.0
29067,29830.0,30071.0,30550.0
29069,29372.0,32018.0,29976.0
29071,47530.0,47663.0,45061.0
29073,39688.0,39751.0,40723.0
29075,35755.0,37314.0,38661.0
29077,38059.0,40423.0,40570.0
29079,35017.0,35002.0,35256.0
29081,34324.0,35626.0,37053.0
29083,37016.0,38410.0,41189.0
29085,27957.0,30049.0,30163.0
29087,39141.0,41054.0,40036.0
29089,39383.0,42733.0,37742.0
29091,33211.0,31645.0,32492.0
29093,33059.0,32173.0,34913.0
29095,44620.0,44508.0,44634.0
29097,37565.0,39359.0,37743.0
29099,52841.0,51008.0,53013.0
29101,43327.0,48483.0,44742.0
29103,33076.0,33381.0,33164.0
29105,35688.0,37442.0,36670.0
29107,45621.0,47604.0,46765.0
29109,38800.0,41128.0,35385.0
29111,36501.0,40795.0,41204.0
29113,50307.0,50523.0,53542.0
29115,35323.0,35697.0,36602.0
29117,39821.0,37956.0,39399.0
29119,33352.0,34497.0,32618.0
29121,37130.0,36969.0,36801.0
29123,33841.0,32734.0,33280.0
29125,38877.0,38568.0,41258.0
29127,39975.0,36120.0,40726.0
29129,35184.0,35483.0,38007.0
29131,34266.0,35573.0,36070.0
29133,30252.0,29533.0,28412.0
29135,44475.0,43931.0,42684.0
29137,36950.0,40176.0,39286.0
