fips,poor_or_fair_health_percent,poor_physical_health_days,poor_mental_health_days,low_birthweight_percent,smokers_percent,obesity_percent,food_environment_index,physically_inactive_percent,access_to_exercise_percent,excessive_drinking_percent,alcohol_impaired_driving_death_rate,STI_rate,teen_birth_rate,uninsured_percent,primary_care_physician_rate,dentist_rate,mental_health_provider_rate,mammography_screening_percent,high_school_cohort_size,high_school_graduation_rate,some_college_percent,unemployment_percent,children_in_poverty_percent,income_inequality,single_parent_households_percent,violent_crime_rate,injury_death_rate,particulate_matter,severe_housing_problems_percent,drive_alone_percent,Driving alone to work - 95% CI - Low - 2016,long_commute_percent,child_mortality_rate,infant_mortality_rate,frequent_physical_distress_percent,diabetic_percent,HIV_rate,food_insecure_percent,limited_access_to_food_percent,drug_overdose_mortality_rate,motor_vehicle_mortality_rate,insufficient_sleep_percent,uninsured_adults_percent,uninsured_children_percent,median_household_income,free_lunch_percent,segregation_black_to_white,segregation_nonwhite_to_white,homicide_rate,population_2016,age_under_18_percent,age_65_or_older_percent,black_percent,american_indian_percent,asian_percent,hawaiian_or_pac_islander_percent,hispanic_percent,white_non_hispanic_percent,not_proficient_in_english_percent,female_percent,rural_percent
01087,31.1,5.6,5.2,12.83524904,23.5,42.4,3.6,31.1,47.85567779,10.1,45.94594595,1222.303385,30.40079414,15.91260504,30.47542,25.74003,324.32432,62,207,84,55.35714286,9.134088418,44.4,5.578916618,59.63446475,625.4473037,83.61605813,12.83,19.82705374,75.90994877,72.28296637,35.8,67.85934608,,18.1,18.2,588.6681383,25.4,19.21284519,,29.13555486,46.4,19.88096296,3.770661157,28518,97.83989835,59.18665667,59.27056457,29.8,19425,18.32689833,16.84942085,80.77220077,0.205920206,0.267696268,0.015444015,1.477477478,16.15444015,0.564449918,54.23423423,55.54726832
01089,18.4,4.2,4.3,10.03712361,20.2,31.2,7,24.6,82.21324867,13.5,25.13089005,533.9862423,30.88386745,13.67613868,87.92362,55.38126,96.489,68,3818,86.52252488,71.52420987,6.161291083,20.3,5.082049966,31.93553734,542.894619,58.0274215,13.05,12.69569192,86.44317955,85.66667886,23.1,58.0710929,8.12140817,12.5,10.6,219.4854286,14.8,8.104519215,7.113530993,13.7037045,38.2,17.22890443,4.147397603,58833,34.23071694,49.67484401,43.12030854,6.1,350299,22.44140006,13.70600544,24.10940368,0.840139424,2.604061102,0.120753985,4.702268633,65.5188853,1.311974598,51.17713725,16.44151477
01091,28.8,5.5,5.1,12.5,22,41.3,4.9,34.7,54.62500595,10.7,28.94736842,647.0271065,46.94063927,15.42979504,34.73084,24.86325,24.86325,54,324,85.36265432,47.54675468,8.042648414,32.7,6.610051062,48.81724932,402.9927429,69.60220407,12.98,15.32634033,85.25777588,82.08352033,28,81.75779254,,17.6,17.6,129.0852549,21.3,15.13906741,,25.98272832,44.1,19.73326538,4.596990311,32977,62.55214724,26.49649411,25.38414359,,20110,22.99850821,18.59771258,50.611636,0.268523123,0.288413725,0.198906017,2.401790154,45.62406763,0.197074992,53.22227747,69.31564179
01093,22.9,5,4.9,9.223946785,20.3,34.9,7.5,35.7,49.15843514,12.9,3.571428571,220.9252481,54.48462641,16.09966861,62.63599,19.82095,6.60698,55,345,75.54927536,50.35961077,8.050986842,26.4,4.482089162,28.65882353,225.9801484,102.7850157,12.22,11.55206287,84.08726625,80.93820141,27.6,110.7758127,11.18760757,15.3,13,104.0462428,16.1,0.636106872,,25.17329952,37.1,20.35928144,4.441433303,37707,50.50065303,38.2029452,33.45093269,,30271,21.1654719,20.13478247,4.13266823,0.346866638,0.284100294,0.066069836,2.451190909,91.72805656,0.359861592,50.40137425,88.85495191
01095,22,4.9,4.8,7.909015025,20.4,35,7.5,31.6,64.70506026,13.8,27.77777778,253.2286655,62.5149243,21.91855387,61.20726,30.64373,208.16603,58,1139,87.86698859,47.42847411,6.698999697,33.3,4.777468868,32.53862375,227.8606418,72.50487275,12.73,13.22866696,80.7238737,78.67828056,29.9,82.90992581,8.483991516,15,11.5,109.7978428,13.5,6.560730718,17.94687724,25.70769276,35.2,28.83660271,5.41490858,36536,51.82152605,60.91036369,29.7712127,3.3,94636,24.52977725,16.28238725,2.109133945,1.076757259,0.723826028,0.257830001,12.9485608,82.26045057,4.930059558,50.86753455,53.26868704
01097,23.6,4.9,5,11.84033634,20.5,36.1,5.9,29.6,69.47374283,14.6,37.34939759,792.3930269,53.30201552,16.57363553,65.68795,49.38295,72.26774,62,4541,76.90817001,58.19732127,7.704213802,29.8,5.262531403,43.64892854,597.0834122,78.28317304,12.95,17.79996173,85.20683587,84.29527991,33.1,78.7214267,8.363662658,15,13.6,530.7037466,18.9,10.58853877,14.399045,20.27433537,39.7,21.45087477,4.351139883,42943,66.05372791,57.11457061,51.98905829,15,415123,24.04371716,14.53207844,35.0944178,0.961642694,2.002298114,0.063595609,2.775081121,57.8464696,0.923895171,52.16622543,20.02024252
01099,26,5.3,5.1,15.78378378,21.9,37.2,4.4,32.1,53.44633258,11,35.71428571,544.1996284,57.04929335,18.31840035,26.98327,22.78216,45.56431,65,314,79,41.63306452,11.30146082,33.3,7.216862545,53.41343528,540.431726,73.75926381,12.96,15.04882252,89.01895206,85.06993276,36.3,89.57764142,,16.8,16.4,159.1258686,22.9,16.94656222,,31.73338975,41.3,23.81316999,4.892086331,34733,,38.01964508,35.14376395,11.5,21947,23.40183169,17.85209824,40.8301818,1.325921538,0.437417415,0.045564314,1.180115733,54.70907186,0.033134526,52.55843623,79.0445639
01101,23.7,4.9,4.7,11.74744954,19.7,33.6,5.4,28,75.8291442,13.4,41.13475177,1320.448927,50.04827253,15.3323547,90.44424,66.31622,96.37958,65,2057,64,61.25344576,6.911616017,32.2,5.543553802,52.29802871,367.497409,58.91029054,12.84,18.89014085,84.95865079,83.68189134,17.6,84.44256794,10.23360249,15.3,13.5,781.9121885,20.9,11.28174783,6.735022262,12.99058994,40.2,19.93343168,4.07576586,43054,70.63581945,52.36997855,50.28754456,15.6,226189,23.98967235,13.34812922,56.21537741,0.336886409,2.627006618,0.107874388,3.427222367,36.31255278,1.740823267,52.61396443,10.49123006
01103,19,4.5,4.5,8.751547472,18.5,32.2,7.6,30.5,71.23776048,13.6,22.07792208,420.2832344,47.79261353,17.31026505,50.92372,49.32822,118.72215,62,1445,80.54602076,52.32219422,6.620190326,23.4,4.584173975,32.58286652,232.784244,74.34273504,12.6,12.54884933,87.68777557,86.08514755,36.4,67.85516008,8.623957544,13.4,11.4,112.9694982,14.2,3.512085644,13.8970341,19.21529538,36.2,21.81576138,5.708914958,45082,45.99357313,56.16468153,47.73904852,3.7,119607,23.10901536,15.93719431,12.16483985,1.080204336,0.742431463,0.127918935,7.939334654,76.55488391,2.331935952,50.76960379,38.59737217
01105,33.7,6,5.4,13.70716511,24.6,37.8,4.8,32.6,78.35898404,9.7,52.63157895,1129.555054,46.55380895,15.43685517,29.94012,20.35416,20.35416,59,135,87.5,32.44565217,12.44933411,65.9,5.895806726,67.38035265,,79.0666281,12.95,22.79202279,80.47218888,73.18561228,48.6,,,20,19.8,318.0212014,26.3,5.596648102,,31.3560824,44.9,20.1448199,4.444444444,27403,87.86658999,20.01876805,19.97216074,,9826,22.44046408,17.94219418,67.12802768,0.203541624,0.407083249,0.050885406,1.333197639,30.26663953,0.555672049,53.39914513,100
01107,26,5.1,5,12.12871287,21.6,37.4,6.3,33.6,1.271143523,11.4,57.69230769,654.4704973,41.87568157,16.82146543,36.08061,9.82077,9.82077,66,198,87.5,47.73193526,8.224525508,34.5,5.896293657,47.48449345,225.5323613,94.15135854,12.65,15.27431421,84.34524739,81.22379218,50.2,101.7408998,15.23461304,16.4,15.5,214.7502761,21.1,2.121777885,,30.51106026,39.8,21.23136632,5.064728594,31933,,41.91610255,41.06797669,,20365,20.48612816,17.80996808,39.86250921,0.220967346,0.250429659,0.358458139,4.139454947,54.66732139,0.405033213,50.64571569,100
01109,25.5,5.1,5.1,9.759598134,22.3,34.1,5.9,28.5,60.2693091,13.4,21.21212121,1003.556145,28.86115445,17.38312933,50.99133,26.95499,14.97499,70,314,77.1178344,57.70518142,7.291596469,34,6.175352697,48.20717132,440.3906952,76.41226235,12.7,18.13631113,85.6152513,82.3501191,20.9,120.7364926,10.58201058,16,11.9,341.6575675,21.2,5.774621509,,24.03793623,43.3,21.20227063,5.665558607,31844,,31.50164611,28.69302887,7.9,33389,19.39560933,14.05852227,36.52400491,0.688849621,2.228278774,0.122794933,2.207313786,57.06070862,1.051658753,51.92728144,51.67938235
01111,22.4,5,4.7,9.75329891,20.1,33.2,7,30.6,26.9235805,13.4,23.52941177,471.8853363,46.82040531,18.70468029,35.20042,13.31026,22.18377,51,296,83.22635135,46.60966395,6.862317259,29.8,4.941824953,37.14902808,307.5231757,98.2749241,12.97,17.27272727,79.43824271,75.32820728,45.6,66.46726487,,15.2,13.6,78.47240387,18.1,2.046915454,,32.58676226,35.1,24.09029141,4.547184171,36939,58.42577919,32.0247357,28.82854288,8.4,22539,22.0151737,19.59270598,20.10736945,0.474732686,0.319446293,0.066551311,2.923820933,75.00332757,0.181809706,51.43528994,81.34246934
01113,25.1,5.1,4.9,10.21596244,21.2,34.8,5.9,31.1,71.79632463,13.1,28.57142857,797.3019716,51.9950701,17.09612239,26.8524,15.09864,28.51966,58,770,66.10909091,60.9219191,6.629049282,30.3,5.035177177,46.12551353,457.7449312,79.03683333,12.76,16.07270988,84.11536618,81.63360954,34.2,87.90745104,10.564733,15.8,12.9,365.2812878,20.4,7.799166131,9.603814409,25.0267391,41.5,22.35528405,4.158176261,35585,64.1209911,42.42751579,40.8000673,12,59608,25.27513086,12.53019729,42.02791572,0.555294591,0.77506375,0.228157294,5.044624883,49.51684338,0.695288754,51.29009529,35.4089939
01115,20.4,4.3,4.3,8.476803785,19.8,33.1,8.1,28.6,68.13728422,14.4,37.5,258.1038751,45.35999076,14.37103188,24.33146,28.83606,12.68787,58,951,82.56677182,52.39617994,5.802501303,18.5,4.179517741,31.75607287,183.4935104,89.22126637,12.78,12.23764934,87.15146736,85.27519779,50.7,72.69445767,7.305936073,13.1,10.7,96.08862763,13.2,1.162896577,25.55742288,25.38088476,36.3,18.14802689,4.668209877,50571,43.78274268,28.87012543,27.47934527,5.4,86697,23.0042562,15.3361708,9.428238578,0.378329123,0.79126152,0.069206547,2.303424571,85.91416081,0.649602603,50.05017475,72.79676528
01117,13.8,3.6,3.8,7.870238163,15.5,31.3,8.4,23.6,73.48745419,17,22.22222222,198.0680896,21.77774702,12.13161742,85.21892,47.90593,52.26101,68,1949,91,74.03312003,4.523295396,11.7,4.153435292,21.35758598,176.9417657,60.15037594,12.83,10.68251273,85.79154276,84.62088075,47.8,54.38171976,6.463215871,10.8,9.1,81.63512124,10.7,3.818115576,17.65352024,12.84050261,33.7,15.1623595,4.798164784,69432,26.81043583,26.06740836,20.97339197,3.2,206655,24.41073286,12.99170114,11.94744865,0.372601679,2.156250756,0.044034744,5.950497206,78.50088311,2.004701338,51.24628003,22.94487019
01119,33.2,5.8,5.5,11.53846154,24.1,39.6,4,31.2,19.63961346,10.3,41.66666667,1355.477769,32.94746216,17.21583895,44.90682,15.19064,7.59532,54,151,87.5,48.84162552,8.851719602,51.1,6.185517529,61.3538682,437.3934317,70.8225747,12.85,21.75226586,83.56521739,79.32692418,36.6,113.3589118,,19.2,19.3,286.5578326,27.7,10.57902373,,29.2939121,42.9,21.37722285,4.811119031,25413,,21.68152931,21.36927122,12.2,13166,19.74783533,16.30715479,73.15053927,0.129120462,0.387361385,0.030381285,1.06334498,24.78353334,0.595798056,54.96734012,100
01121,24.9,5.2,4.9,12.60797091,21.8,37.6,6.4,34.1,66.11901666,11.7,34.73684211,662.8996355,47.44018523,14.5581459,32.06077,25.82327,8.60776,58,891,81.42480359,44.54028527,7.681292244,32.7,4.881833979,42.6686053,301.6560716,78.39076698,12.87,16.06718428,84.50928562,82.77026081,31.2,83.83010432,13.05444296,16.2,14.5,205.3537619,18.8,5.940251192,11.05741666,25.0675431,40.2,18.66711013,3.565282857,39999,,35.08390921,33.13353878,9.2,81322,22.31745407,16.05715551,32.23358993,0.402105211,0.438995598,0.019674873,2.281055557,63.40719609,0.587142616,51.38461917,55.81533825
01123,24.1,5,4.7,13.54558611,20.8,36.5,6.7,32.2,65.57814302,12.6,22.22222222,563.5445006,57.20046694,15.99927523,46.11315,29.15098,21.86323,62,500,81,47.24409449,7.653286281,34.1,4.835623252,50.43391188,423.053142,71.34558742,12.94,16.52386781,81.59639685,77.82224,31.3,60.7684446,11.4187839,15.2,14.3,154.9053356,17.9,4.839763299,9.713767647,20.65240962,39.3,20.2200769,4.296020988,36779,53.56736551,34.07868879,33.97316162,9.1,41165,21.09073242,19.56030609,26.93793271,0.386250456,0.495566622,0.034009474,2.312644237,68.93720394,0.483713271,51.38831532,74.22625913
01125,20,4.5,4.5,11.16704276,20.4,32.7,6.5,28.2,75.71202532,15.4,26.34730539,784.5072408,28.56206907,15.2389857,72.70156,47.47493,107.80765,68,2006,75.17547358,62.10950235,5.954948355,23.2,5.05163088,36.97652627,432.2977227,65.4421,12.71,18.15371025,85.56207211,83.99384309,23.2,73.21515732,11.73054588,14.1,10.5,229.911006,17.5,7.374706098,14.62695449,16.21798147,37.5,18.92197661,4.355969757,46892,50.60383444,54.65709336,51.16408947,7.4,202212,21.05018495,11.73125235,30.74199355,0.332819022,1.456392301,0.073190513,3.270330149,63.19704073,1.129265549,51.72096612,25.50807579
01127,22.3,5,5,10.17568273,21.8,32.9,7.3,33.8,47.50309595,12.8,20.95238095,484.7404902,56.2248996,15.9523898,48.48632,41.23963,39.71224,62,788,83.71446701,53.2395267,7.672121025,32.9,4.585709867,36.44125683,297.1213569,138.9347337,12.54,10.81652257,84.30348576,82.44450107,39.8,72.40641891,10.58743169,15.2,13,125.4412845,15.6,3.875936132,35.91481613,34.98442766,39.5,20.32934967,4.219713873,37245,49.61382861,45.55558128,33.12114318,6.9,65471,22.10597058,18.19584243,6.269951582,0.490293412,0.38490324,0.103862779,2.343022101,89.37850346,0.564908283,51.39527424,74.08799964
01129,21.5,4.7,4.6,10,20,36,7,33.3,10.46584381,13.7,30.43478261,490.9696651,39.07935747,16.19828816,17.77567,11.88072,11.88072,65,257,88,40.18786494,9.884075656,26.7,4.581008321,24.25948592,290.5375895,100.6897829,12.86,12.62135922,82.12961328,78.01118554,42.1,101.5349698,,14.1,13.8,104.6171014,17.3,3.467767943,,29.65623481,39.1,20.14896119,5.946212682,41321,52.32304334,22.95926018,37.89788928,,16834,22.49019841,17.03694903,24.48615896,7.876915766,0.124747535,0.083165023,1.3841036,65.08257099,0.337381916,51.17025068,100
01131,33.6,6,5.4,13.57904947,25.2,44.4,1.8,32.3,25.85261354,9.5,45.45454546,1443.443268,46.70584596,16.92753002,26.53224,9.01063,9.01063,55,159,77.5,38.8017692,17.37451738,47.1,6.568234209,65.1266256,215.5358221,103.8781163,12.94,19.72413793,84.80176212,79.68346916,25.1,,,20.1,20.5,169.707255,29.8,27.56702253,,47.49378927,44.6,22.05363985,5.183946488,24035,,21.10911296,21.101234,18.4,11098,24.84231393,17.73292485,70.51721031,0.180212651,0.126148856,0.027031898,0.982158948,27.64462065,0.102822958,52.41484952,100
01133,21.7,5.1,4.9,9.699376064,21.6,28.7,7.3,30.6,76.49485378,12.9,28.57142857,223.9920358,51.20659211,16.76222945,33.13178,16.56315,4.14079,63,304,89.21052632,52.21719457,8.77174486,32,4.758495315,31.03927013,217.6545007,109.2348632,12.36,13.04347826,84.60100479,80.07617799,38.8,106.172482,,15.4,12.8,53.40842882,16.9,1.452109682,,39.11038468,34.9,21.16884926,4.34454099,35528,50.05764353,,27.62359586,5.2,24150,20.93995859,20.04140787,0.894409938,0.865424431,0.285714286,0.211180124,2.886128364,94.01656315,0.782846953,50.86956522,84.89217448
02013,17,3.6,2.6,,20.2,31.1,4.9,29,31.13658071,17.6,,537.8044923,59.25925926,40.4606394,,29.7619,59.52381,,,,38.83661249,4.585930543,15.6,3.967307692,37.70491803,,,,10.12658228,13.63460796,8.750020511,0.9,,,10.8,10,,17.8,22.27694878,,,39.3,42.59619122,24.5014245,55462,45.91439689,,,,3360,10.14880952,6.636904762,11.69642857,20.53571429,40.71428571,0.565476191,13.21428571,11.45833333,13.33958138,30.86309524,100
02016,14,3.2,2.5,4.782608696,18,36.2,6.8,23.9,,18.8,,216.3331531,23.22206096,27.97560496,,86.95652,86.95652,,,,52.33949946,4.933242815,9.7,3.835047024,31.25,317.348378,39.76861894,,21.71717172,36.34259259,29.49518801,0,,,9.6,8.7,,16.4,7.533638307,,,36,29.81054554,16.8,68387,9.289617486,,22.55506686,,5750,12.27826087,5.408695652,7.113043478,13.04347826,34.53913044,2.330434783,14.05217391,26.88695652,9.110988404,32.4,100
02020,12,3,2.8,6.2739684,16,27,7.9,18.2,88.58566406,23.3,25.6097561,865.3427548,34.80976556,18.21266467,96.6938,112.62084,283.04707,56,3665,76.07257845,70.62164289,5.141446032,14.2,3.801848379,31.74772564,823.1560359,68.69505836,,16.19674928,75.24479824,74.05559549,15,48.00847598,5.017391572,8.8,7.1,159.6471305,12.3,4.571834923,18.76589271,7.076240099,32.4,21.07199321,11.20272996,75200,35.12219413,40.54262577,31.9784186,5.6,301010,24.90415601,8.876449287,5.699146208,8.220324906,9.197368858,2.375668582,8.907677486,59.69104017,2.376457886,48.60270423,4.117179415
02050,23.9,5.6,4.3,5.233706386,34.3,31.6,2.6,26.7,6.659613237,20.6,66.66666667,2090.611969,80.45574058,27.9230538,101.36277,123.12514,1365.56973,18,314,36.01910828,38.74830547,15.98634812,31.7,4.558090824,34.41808272,,145.1729978,,61.20789779,26.81555004,22.69895835,2.2,146.0776185,10.8338805,17.6,12.5,162.2624015,21,38.56978363,,,37.9,37.96843227,11.78695718,45808,71.52931695,,57.86834497,12.4,17868,36.05327961,6.620774569,0.805910007,81.66554735,1.108126259,0.240653683,1.785314529,11.45063801,3.403224779,48.33781061,73.93757715
02060,12.5,3.4,3,,21.2,34.1,7.8,22.9,5.416248746,22.8,0,,56,22.63710618,0,104.49321,0,,,,65.98360656,8.016032064,12.2,2.983240224,37.5,130.9757695,222.0427937,,10.66666667,67.55725191,59.2732576,0.8,,,10,9.4,,11.6,7.2435252,,,34,25.34562212,14.41048035,75364,35.58282209,,,,957,20.06269593,9.717868339,0,35.21421108,1.044932079,0.313479624,4.284221526,44.09613375,0,44.30512017,100
02068,11,3,2.7,,17.8,24.7,6.1,17.6,35.04928806,23.1,25,266.6666667,,22.16248507,0,0,,,,,75.81475129,10.09345794,8.9,3.560077922,4.906542056,,,,21.67832168,43.567753,37.56455966,26.6,,,8.8,7.4,,14.3,18.52751868,,,31.8,24.57364341,14.07035176,69692,0,,,,1921,18.8443519,8.537220198,1.821967725,3.748047892,3.59187923,0.052056221,3.748047892,82.6652785,3.068783069,45.60124935,100
02070,21.2,4.9,4,6.22406639,32,35.3,5.6,25.5,52.36228595,19.7,75,1410.409217,56.5457898,27.45892895,159.68064,140.33681,581.39535,,,,47.64065336,9.934701493,25,4.866210067,33.78545006,,219.138057,,34.45692884,37.72489843,33.25603275,2.2,,,15,12.3,236.0346184,17.6,16.51349536,,,35.7,35.16949153,13.16559392,51082,57.98394291,,47.33243849,,4988,31.91659984,7.939053729,0.701684042,70.44907779,0.942261427,0.160384924,3.107457899,17.56214916,3.078651685,48.63672815,100
02090,11,3.2,2.7,5.520544492,16.2,28.6,7.2,19.7,64.87123518,23,36.73469388,648.2367959,36.93931398,18.77925335,73.67876,120.77659,504.24228,55,1205,69.19004149,71.96967144,5.747150831,10.6,3.827792634,27.73105813,,62.51027462,,22.52378288,73.52964474,71.63157989,15.8,48.19083571,4.183743169,9.1,5.8,73.90072669,13.2,9.978115552,12.99718394,10.13489695,31.5,21.97092583,10.91432798,67801,21.62571877,53.60773648,30.86966433,3.8,99357,24.07882686,7.96420987,4.966937408,7.260686212,3.10194551,0.522358767,7.721650211,71.26624194,1.094611145,45.89309259,30.87076378
02100,11.9,3.3,3,,18.1,26.5,7.4,19.8,22.96650718,19.3,100,274.2946709,,29.93135011,192.90123,38.97116,311.76929,60,,,56.43153527,10.45987376,15.4,4.135447471,29.6,413.8387684,94.54774661,,24.12280702,59.71014493,49.20361859,11,,,9.8,9.7,,14.5,4.890014561,,,29.5,32.73596177,21.28440367,67260,34.7985348,,,,2566,19.09586906,16.75759938,0.623538581,10.36632892,1.091192518,0,2.494154326,77.47466875,0.321156162,51.0132502,100
02110,9.9,2.8,2.8,4.650324441,17.1,27,8,16.3,100,23,42.85714286,645.0423885,24.41302028,17.25293711,107.16473,104.91884,502.99327,61,392,79,74.19354839,5.058142865,9.6,3.268307548,33.21264448,425.4963253,63.94503235,,15.09127789,66.86757667,63.83525783,4.7,,,8.3,7.1,73.64312541,11.1,6.13461527,19.462826,4.970538264,28.1,19.62183706,10.80697224,80835,24.51638374,51.00736572,23.22897633,,32406,22.11010307,10.60297476,1.410232673,11.88668765,6.211812627,1.098561995,6.501882368,65.49095846,1.287056644,48.83663519,21.54436451
02122,12.5,3.3,2.9,4.318322023,19.5,28,7.7,23.7,58.69855596,23.7,23.40425532,316.344464,29.03923386,23.18030275,75.24454,64.37358,130.48698,58,736,78,61.09012812,7.794343738,14.5,4.454269104,27.48746772,,90.89742493,,20.66924653,68.22028751,66.3074565,16.1,38.1424621,,9.5,8,54.68848597,13,5.907287421,17.49026375,15.48534957,29.2,27.12344281,12.98112103,62532,27.45728866,44.89657547,20.36394313,3.4,57477,23.09793483,14.20220262,0.7324669,7.305530908,1.365763697,0.302729788,3.978982898,81.36297998,0.22755482,47.58251127,79.33754513
02130,12.6,3.4,2.8,4.721362229,19.7,29.3,8,21.7,81.31631669,21.9,66.66666667,638.6530227,29.6178344,22.89961583,94.69007,50.77247,224.8495,62,161,77.5,60.85714286,7.59707372,17.6,3.97094185,29.22881625,351.6088148,81.0348892,,16.02982293,63.35431655,59.7732762,9.3,,,9.8,8.6,78.46556234,13.8,0.888592194,,,31.4,26.12856017,14.20245399,57776,36.5376057,,21.91300345,,13787,22.78233118,12.47552042,0.819612679,13.81736418,7.536084718,0.246609125,4.910422862,65.22811344,0.63246662,47.93646188,23.18765304
02150,12.3,3,2.6,5.263157895,16.9,29.3,7.8,19.9,98.61683343,21.8,75,323.0563944,29.28257687,26.95665611,141.49275,64.35006,243.10024,48,189,82.5,67.94270833,5.652108206,11,3.871535092,32.23162348,,72.10533147,,19.6868009,64.27996782,59.44683265,2.5,,,8.8,7.7,,13.4,3.697891069,,,32.1,31.5050604,16.38804458,67972,37.48037677,,26.27055738,,13986,26.00457601,8.637208637,1.32990133,12.998713,20.69212069,0.908050908,8.723008723,50.79365079,2.669807617,46.16759617,31.31989406
02164,20.6,5,4,,30.8,32.4,2.7,23.3,16.98344574,21.4,0,967.3518742,41.66666667,31.31976362,0,0,61.31208,,,,46.875,15.38461539,22.4,4.888433772,49.19354839,,133.9340071,,28.94736842,23.97372742,19.69338093,0,,,15.3,12.1,,16.6,45.91409345,,,37.8,38.8996139,15.54702495,45570,,,,,1631,28.14224402,8.951563458,1.042305334,63.39668915,0.306560392,0.306560392,3.188228081,23.60515022,1.027900147,47.08767627,100
